Unnamed: 0,target,text
836,1,want 750 anytim network min 150 text new video phone five pound per week call 08002888812 repli deliveri tomorrow
4611,0,sorri da gone mad mani pend work
4563,0,tell address
1515,0,wonder get text
5261,0,absolut love south park recent start watch offic
3626,0,still chanc search hard get let tri
1732,0,k happen tonight
2833,0,u sick still go shop
2006,0,shop lor rain mah hard 2 leav orchard
1666,0,guess spent last night phase fourth dimens
237,0,wil reach
4419,0,ok msg u b4 leav hous
1586,0,charg transfer charg withdraw anyhow like
1437,0,wat late still earli mah juz go 4 dinner lor aiya dunno
3962,0,ask say pleas messag
3851,0,true k u knw di lt gt
5413,0,nite nite pocay wocay luv u n e thing 4eva promis ring u 2morrowxxxx
1751,0,think chuckin ur red green n black trainner 2 save carryin bac train
2336,0,must nearli dead well jez iscom todo workand whilltak forev
3380,1,complimentari 4 star ibiza holiday cash need urgent collect 09066364349 landlin lose
2759,0,meh thgt clash realli ah dun mind dun seen lost weight gee
3379,0,finish miss plenti
4168,0,heard anyth answer text guess flake said jb fantast
3715,0,network technic support associ
3138,0,ur lectur
113,1,gent tri contact last weekend draw show prize guarante call claim code k52 valid 12hr 150ppm
5213,0,3 pa select
3401,0,amaz quot life difficult decid what wrong lie bring smile truth bring tear
59,0,ye gauti sehwag odi seri
2435,0,oh ya ya rememb da
1767,0,k want us come
3244,0,ok anybodi ask abt u tel
1403,0,cool fun practic make babi
4857,0,ok
3939,0,daddi bb
256,0,mmm yummi babe nice jolt suzi
1502,0,da what plan
4848,0,either way work lt gt year old hope doesnt bother
4692,0,tessi pl favor pl convey birthday wish nimya pl dnt forget today birthday shija
833,0,thank much skype wit kz sura didnt get pleasur compani hope good given ultimatum oh countin aburo enjoy messag sent day ago
751,1,import custom servic announc premier
1329,0,dont know come ask question like dont mistak
4237,0,lol wtf random btw lunch break
4517,0,suck got plan yo valentin yo valentin
3199,0,curiou cuz ask
837,0,sir late pay rent past month pay lt gt charg felt would inconsider nag someth give great cost didnt speak howev recess wont abl pay charg month henc askin well ahead month end pleas help thank
3142,0,boy love u grl hogolo boy gold chain kodstini grl agalla boy necklac madstini grl agalla boy hogli 1 mutai eerulli kodthini grl love u kano
4458,1,welcom msg free give free call futur mg bill 150p daili cancel send 89123
5186,0,upload mine facebook
3374,0,
615,0,valentin know earli hundr handsom beauti wish thought finish aunti uncl 1st
2103,0,site simul test give tough question test readi
5153,0,left yet probabl gon na til dinner
1388,0,oh think wi nz player unsold
1636,0,shit surpris went spent even french guy met town fool around bit let fuck
4494,0,hope text meet smile let text give reason smile beauti day
4206,0,let use next week princess
3033,0,get readi lt gt inch pleasur
4280,0,wn u r hurt prsn close 2 u fight wit dem coz somtim di fight save relat bt quiet leav nothin relat gud
1868,0,today system sh get well also deep well
3580,0,ard 4 lor
66,0,today dedic day song u dedic send ur valuabl frnd first rpli
2551,0,done c
2875,0,fuck cedar key fuck come anyway tho
2874,0,idk keep say sinc move keep but head freedom respons tire much shit deal bare keep togeth get ad
1727,0,went project centr
4004,0,ow u paid told u would call
4659,0,call tell infront call
2743,0,famili respond anyth room went home diwali one call come make feel like die
3530,0,prepar pound everi night
3728,0,home pleas call
4375,1,prize go anoth custom c polo ltd suit 373 london w1j 6hl pleas call back busi
4254,1,block breaker come delux format new featur great graphic buy repli get bbdelux take challeng
87,0,ye start send request make pain came back back bed doubl coin factori got ta cash nitro
1467,0,wont touch permiss
5091,0,check room befor activ
3860,1,free msg rington http wml 37819
3898,0,ìï mean confirm tot juz say oni ok
4069,0,ok wont call disturb one know avoid burden
601,0,u send home first ok lor readi yet
5016,1,dear 0776xxxxxxx u invit xchat final attempt contact u txt chat 86688 ldn 18yr
2041,0,ìï dun wan watch infern affair
3405,0,da cool iknow 2 wellda peril studentfinanci crisi spk 2 u
4181,1,urgent pleas call abta complimentari 4 spanish holiday cash await collect sae cs box 47 po19 2ez 150ppm
1272,0,ok
855,1,talk sexi make new friend fall love world discreet text date servic text vip 83110 see could meet
344,0,sister clear two round birla soft yesterday
4599,0,hi u decid wot 2 get 4 bday ill prob ju get voucher frm virgin sumf
2331,0,home way
1464,0,wat make u thk fall actual thk quit prone 2 fall lucki dad home ask come n fetch alreadi
3139,1,sexi sexi cum text im wet warm readi porn u fun msg free recd msg 150p inc vat 2 cancel text stop
167,0,hi frnd best way avoid missunderstd wit belov one
2786,0,cthen thk shd b enuff still got conclus n content pg n refer b da content pg n cover pg
3500,0,say lt gt year old man money last lt gt still wait check
2298,0,dont pick call someth import tell hrishi
308,1,themob check newest select content game tone gossip babe sport keep mobil fit funki text wap 82468
1934,0,hope great day
3490,0,ok
5423,0,sorri call later
730,1,email alertfrom jeri stewarts 2kbsubject prescripiton drvgsto listen email call 123
4443,0,come back tampa ffffuuuuuuu
4178,0,send copi da report
2527,0,mmmmm love wake word morn miss love hope day goe well happi wait us togeth
3463,0,phone
769,0,lol know dramat school alreadi close tomorrow appar ca drive inch snow suppos get
2263,1,heard u4 call 4 rude chat privat line 01223585334 cum wan 2c pic gettin shag text pix 8552 2end send stop 8552 sam xxx
3746,0,ìï neva tell noe home da aft wat
977,0,dont hesit know second time weak like keep notebook eat day anyth chang day sure noth
2614,0,sir hope day go smoothli realli hope wont bother bill ca settl month extra cash know challeng time also let know
4731,0,wat time r go xin hostel
2022,1,u win music gift voucher everi week start txt word draw 87066 tsc
3424,0,true easier
1259,0,sent jd custom servic cum account execut ur mail id detail contact us
291,0,haf u found feel stupid da v cam work
4223,0,doubl evict week spiral michael good riddanc
3013,0,might go 2 sch yar e salon v bore
1729,0,lol yeah point guess
3504,0,life all mone eppolum oru pole allalo
3365,0,wait call sir
1250,0,ummmmmaah mani mani happi return day dear sweet heart happi birthday dear
541,0,famou quot develop abil listen uncondit without lose temper self confid mean
4250,0,omg joanna freak look thru friend find photo ask stuff myspac even log like year
641,0,said kiss kiss ca sound effect gorgeou man kind person need smile brighten day
2171,0,wont wat wit guy
216,0,tire slept well past night
719,0,macha dont feel assum one even wonder plan life begin anytim
3547,0,singl line big mean anyth 4 ur best
386,0,custom place call
2738,0,sent price mean lt gt g
633,0,got seventeen pound seven hundr ml hope ok
173,0,bloodi hell cant believ forgot surnam mr ill give u clue spanish begin
3396,0,heehe funni tho
3940,1,free msg get gnarl barkley rington total free repli go messag right
389,0,yup lunch buffet u eat alreadi
1237,0,ur paper e morn aft tmr
3004,0,ew one
4538,0,parti place usf charg contribut way greatli appreci yeah got room one
5305,0,miss call mumha beendrop red wine theplac adress
2134,0,start search get job great potenti talent
4644,0,plan come chennai
2371,0,hmm mani unfortun pic obvious arent hot cake kinda fun tho
3958,0,nice day dear
400,1,free rington text first 87131 poli text get 87131 true tone help 0845 2814032 16 1st free tone txt stop
4877,1,1 polyphon tone 4 ur mob everi week txt pt2 87575 1st tone free get txtin tell ur friend 16 repli hl 4info
753,0,get librari
3845,0,pl go today lt gt dont want excus
3975,0,wish u feel alon
2474,0,princess like make love lt gt time per night hope that problem
1027,0,around still asleep v
5416,0,slave want take 2 3 pictur today bright light cell phone bright light
4300,0,ta job avail let know pleas co realli need start work
3755,0,ye tv alway avail work place
1697,0,hai priya right doctor said
1207,0,need strong arm
4859,0,one power weapon 2 occupi place other
4945,0,alreadi back home probabl
356,1,congratul ur award 500 cd voucher 125gift guarante free entri 2 100 wkli draw txt music 87066 tnc
1424,0,ye saw messag
5234,0,ok cool see ya
5242,0,hmm think lor
2945,0,make 3 4 fuck sake x
3493,1,contact date servic someon know find call land line pobox45w2tg150p
1050,0,avail soire june 3rd
3096,0,yo jp hungri like mofo
5025,1,ur current 500 pound maxim ur send go 86688 cc 08718720201
4217,0,actual wait 2 week start put ad
2294,1,1 new messag pleas call 08718738034
200,0,sent lt gt buck
2154,0,oh god happi see messag 3 day
3726,0,aldrin rakhesh ex rtm
763,0,noth ju tot u would ask co u ba gua went mt faber yest yest ju went alreadi mah today go ju call lor
4825,0,haha thinkin
1486,0,hello lover goe new job happi think wake slave send teas kiss across sea
2397,0,neshanth tel r u
4706,0,wif famili book tour packag
3602,0,sure check happen around area
1737,0,cant pick phone right pl send messag
3502,0,free day finish 6 mon n thur
4295,1,pleas call 08712402578 immedi urgent messag wait
5544,0,take derek amp taylor walmart back time done leav mous desk text priscilla readi
2215,0,prabha soryda reali frm heart sori
1431,0,pain person alway tri keep everybodi happi time nobodi recognis
2202,0,man carlo definit come mu tonight excus
2461,0,anyth lar
1865,0,call number avail appoint ask connect call wahe fathima
271,0,night end anoth day morn come special way may smile like sunni ray leav worri blue blue bay
4972,0,oop shower u call hey park garag collaps univers hospit see crazi stuff like happen
4142,1,simpson movi releas juli 2007 name band die start film day day day send b c
5534,0,ok anoth number
3859,0,yep like pink furnitur tho
3603,0,hey morn come ask pa
1611,0,645
2685,1,urgent tri contact today draw show prize guarante call 09050003091 land line claim c52 valid 12hr
2648,0,hi pleas get lt gt dollar loan pay back mid februari pl
1200,0,otherwis part time job
2502,0,ola would get back mayb today told direct link us get car bid onlin arrang ship get cut u partnership u invest money ship take care rest u wud b self reliant soon dnt worri
372,0,go bath msg next lt gt min
3038,0,wish famili merri ma happi new year advanc
806,0,sure make sure know ai smokin yet
1312,0,love u 2 babe r u sure everyth alrit idiot txt bak girli
4364,0,ujhhhhhhh comput ship address sandiago parantella lane wtf poop
2988,1,1 polyphon tone 4 ur mob everi week txt pt2 87575 1st tone free get txtin tell ur friend 16 repli hl 4info
222,0,sorri call later
2728,1,urgent pleas call 09066612661 landlin cash luxuri 4 canari island holiday await collect cs sae award 20m12aq 150ppm
1658,1,rgent 2nd attempt contact u u call 09071512433 b4 050703 csbcm4235wc1n3xx callcost 150ppm mobilesvari 50
4542,0,tri reach without success
600,0,mind blastin tsunami occur rajnik stop swim indian ocean
2364,0,ok need tell anyth go sleep good night
1674,0,nah dub je still buff
4351,0,how pain dear r u smile
5223,0,die want u stuff
4081,0,check room befor activ
3439,0,time thinkin goin
1616,0,k make sens btw carlo difficult guy gon na smoke go pick second batch get ga
4125,1,spjanuari male sale hot gay chat cheaper call nation rate cheap peak stop text call 08712460324
4256,1,import inform 4 orang user today lucki day 2find log onto http fantast surpris await
3676,0,great attract brotha
4459,0,wish great day moji told offer alway speechless offer easili go great length behalf stun exam next friday keep touch sorri
5503,0,perhap much easi give account identif tomorrow uni
5401,0,babe think got ur brolli left english wil bring 2mrw 4 u luv franxx
908,0,white fudg oreo store
2664,0,remain bro amongst bro
1534,0,rememb day
3019,0,thank much selfless love plenti
4490,0,friend studi warwick plan go shop concert tmw may cancel hav seen age yeah get togeth sometim
3257,0,fuck chicken messag would late woould buzz hear word
1003,0,lt gt think say syllabu
2500,0,rememb ask alex pizza
4229,0,sever sir
2478,0,yet like keep touch easiest way barcelona way ru hous
931,0,congratul ore mo owo wa enjoy wish mani happi moment fro wherev go
4939,0,ìï go home liao ask dad pick 6
343,0,interest like
4274,0,haiyoh mayb hamster jealou million
4739,0,keep see weird shit bein realis actual reason
394,0,pick bout time go
695,0,good good job like entrepreneur
3355,0,ok problem get taxi c ing tomorrow tuesday tuesday think r go cinema
3843,0,yeah thought lem know anyth goin later
1872,0,oh ok didnt know meant yep babi jontin
1199,0,neft transact refer number lt gt rs lt decim gt credit beneficiari account lt gt lt time gt lt gt
5073,0,want sent lt gt mesag today that sorri hurt
3018,0,wat time u wan 2 meet later
3054,1,eastend tv quiz flower dot compar violet tulip lili txt e f 84025 4 chanc 2 win cash
4021,0,u gd lor go shop got stuff u wan 2 watch infern affair come lar
2961,0,nowher ikno doesdiscount
3425,0,sure sinc parent work tuesday realli need cover stori
5310,0,yeah think
1407,0,got ta
3162,1,2nd time tri contact u prize claim call 09053750005 b4 sm 08718725756 140ppm
3947,0,like think alway possibl pub later
2654,0,sarcasm scarcasim
3059,0,k k tomorrow onward start ah
5428,0,didnt complet gist oh
1749,0,b late love mum
2861,1,adult 18 content video shortli
4305,0,awww dat sweet think someth nice time tonight ill probabl txt u later co im lone xxx
5358,0,hmm shall bring bottl wine keep us amus joke still bring bottl red white see tomorrow
795,0,realli get hang around
5174,0,water log desert geoenvironment implic
4791,0,gd luck 4 ur exam
3582,0,sent maga money yesterday oh
3152,0,tag friend seem count friend
1846,0,engalnd telli decid wo let watch mia elliot kiss damn
3474,0,night end anoth day morn come special way may smile like sunni ray leav worri blue blue bay gud mrng
3359,0,pleas attend phone
1973,0,askd u question hour answer
1984,1,urgent pleas call 09061743810 landlin abta complimentari 4 tenerif holiday 5000 cash await collect sae cs box 326 cw25wx 150 ppm
4064,0,dont kick coco
1712,0,turn stereo love mi phone unknown album
99,0,pleas text anymor noth els say
4114,0,sorri never hear unless book one kinda joke thet realli look skinni white girl one line much camera someth like cast look
1632,0,hello littl parti anim thought buzz friend grin remind love send naughti ador kiss
2353,1,pleas call 08712402902 immedi urgent messag wait
3387,0,kalli dismissi 2nd test
1692,0,weightloss girl friend make load money ebay someth give thank god
3143,0,haha heard text around
1332,0,ok lar u sleep earli nite
3028,0,record one night
3027,0,got tallent wast
565,0,ill call u 2mrw ninish address icki american freek wont stop callin 2 bad jen k eh
4800,0,guy car shop flirt got phone number paperwork call text nervou cours may address call boss tell know may get fire
3759,0,join lt gt bu
351,0,car hour half go apeshit
4167,1,congrat nokia 3650 video camera phone call 09066382422 call cost 150ppm ave call 3min vari mobil close 300603 post bcm4284 ldn wc1n3xx
3047,0,die e toot fring
36,0,oop let know roommat done
4635,0,k k pa lunch aha
1453,0,possibl
2005,0,ca take major role commun outreach rock mel
1701,0,come room come hous co hous still messi haha
3044,0,hello yeah got bath need hair come done yeah
825,0,hmm bit piec lol sigh
4299,0,erm woodland avenu somewher get parish magazin telephon number
123,0,go sao mu today done 12
4638,0,cours guess god got hold right
1702,0,lost 10 kilo today
5181,0,k sure rel home sm de pl
365,0,well know z take care worri
284,0,yeah think usual guy still pass last night get ahold anybodi let know throw
4098,0,u dun drive go 2 sch
487,0,dear reach railway happen
2218,0,nice talk pleas dont forget pix want see
1248,0,hi hun im comin every1 im sorri 4 hope u ava goodtim oli rang melnit ifink mite b sort il explain everythin
4741,0,ya nice readi thursday
3205,0,home also
2999,0,id onluy matter get offcampu
4922,0,oh yah never cancel leh haha
1981,0,sorri call later meet thing relat trade pleas call arul lt gt
873,0,ugh long day exhaust want cuddl take nap
3620,0,mean februari april get place stay hustl back forth audit season sinc sister move away harlem
2303,0,tell friend come round til like lt gt ish
104,0,umma life vava umma love lot dear
568,0,love daddi make scream pleasur go slap ass dick
612,0,mani depend
345,0,gudnit tc practic go
4761,0,love night xxx
4381,0,yeah sure thing mate haunt got stuff sort im go sound anyway promot hex way dont know number joke
4660,0,ok prob
3001,0,excel see riley plan
2165,0,come home 4 dinner
3723,1,hi 2night ur lucki night uve invit 2 xchat uk wildest chat txt chat 86688 ldn 18yr
2439,0,rightio well arent bright earli morn
1422,1,congratul ur award either cd gift voucher free entri 2 weekli draw txt music 87066 tnc 1 win150ppmx3age16
2567,0,dont want hear anyth
2827,0,knew time murder exactli
4350,0,night end anoth day morn come special way may smile like sunni ray leav worri blue blue bay gud mrng
2016,0,princess kitti shave natur
598,0,exhaust train morn much wine pie sleep well
5459,0,hear loud scream lt gt minut caus gyno shove thing belong
2662,1,hello darl today would love chat dont tell look like sexi
1088,1,award sipix digit camera call 09061221061 landlin deliveri within 28day cs box177 m221bp 2yr warranti 150ppm 16 p
917,0,peopl see msg think iam addict msging wrong bcoz know iam addict sweet friend bslvyl
3390,0,meet call later
1811,0,wan 2 meet n combin part da rest da project go
4843,1,valu vodafon custom comput pick win prize collect easi call 09061743386
3618,1,8007 25p 4 alfi moon children need song ur mob tell ur m8 txt tone chariti 8007 nokia poli chariti poli zed 08701417012 profit 2 chariti
3250,0,leav around four ok
2898,0,aight 8 latest probabl closer jay tyler two trip
166,1,urgent tri contact last weekend draw show prize guarante call claim code s89 valid 12hr
3568,0,fine send greet
2260,1,splashmobil choos 1000 gr8 tone wk subscrit servic weekli tone cost 300p u one credit kick back enjoy
840,0,luv u soo much u donåõt understand special u r 2 ring u 2morrow luv u xxx
2320,0,pain could come wors time
4107,0,pl send address sir
3219,0,like hotel dusk game think solv puzzl area thing
1268,1,u get 2 phone wan na chat 2 set meet call 09096102316 u cum 2moro luv jane xx
4468,0,noth smsing u n xy lor sorri lor da guy neva c u person sort know u lor u wan 2 meet xy ask 2 bring u along 4 next meet
3704,0,good make money
5078,0,mark work tomorrow get work hous meet u afterward
3193,0,expect whenev text hope goe well tomo
1549,0,dude sux snake got old raiden got buff
4551,0,u love like listen song get stop u see name belov wo get angri
2506,0,u talk
4999,0,well like actual call someon punto woulda wors
539,0,tirupur da start offic call
694,0,ah poop look like ill prob send laptop get fix cuz gpu problem
4653,0,hope great day
1514,0,k best congrat
2447,0,tmr brin lar aiya later come n c lar mayb neva set properli got da help sheet wif
2967,0,mostli sport type lyk footbl crckt
4747,0,beauti life next second hide thousand secret wish everi second wonder ur life gud n8
3525,0,babe far 2 2 spk da mo dead 2 da wrld sleep da sofa day
4409,0,also didnt get na hi hi hi hi hi
3873,0,multimedia messag
3330,0,much cost approx per month
2109,0,lara said loan lt gt
1823,0,u dun wan u dun like alreadi ah wat u still eat
779,0,mean get door
1185,0,annoy
2736,0,realli crash cuddl sofa
4909,0,regret inform u nh made never actual report 2 yor local hospit 2b r sorri 4 inconveni
893,0,ok noe u busi realli bore msg oso dunno wat colour choos 4 one
5047,0,yeah basic time next week get away mom amp get 3
3754,0,gloucesterroad uup later
1567,0,whatev im pretti piss
174,0,well gon na finish bath good fine night
1853,0,made payment dont much sorri would want fedex way
5026,1,privat 2003 account statement show 800 point call 08715203685 identifi expir
5482,1,urgent tri contact last weekend draw show u prize guarante call 09064017295 claim code k52 valid 12hr 150p pm
2468,0,lol well without could big sale togeth
3534,0,home pleas call
1995,0,shall come get pickl
1532,0,unfortun found pick sister airport even think go tri go one th
2487,0,k ill need sr model pl send mail id pa
4487,0,call get chanc plz lt 3
1639,1,freemsg feelin kinda lnli hope u like 2 keep compani jst got cam mobi wan na c pic txt repli date 82242 msg150p 2rcv hlp 08712317606 stop 82242
2626,0,unni thank dear recharg rakhesh
1877,0,pen thing beyond joke wont biro master ca ever
777,0,kate love see tonight ill phone tomorrow got sing guy gave card
292,0,oop 4 got bit
2507,0,yup
34,1,thank subscript rington uk mobil charg pleas confirm repli ye repli charg
5533,0,hey chief give bell get need talk royal visit 1st june
4303,0,good good billi mate gone jog enjoy concert
542,0,go colleg els ill come self pa
2929,0,wat dear sleep ah
1564,0,tmrw im finish 9 door
997,0,lot happen feel quiet beth aunt charli work lot helen mo
3341,0,go walmart stay
2304,0,friendship poem dear dear u r near hear dont get fear live cheer tear u r alway dear gud ni8
4383,0,thank honey still heard anyth leav bit longer 2 crowd tri later great advic thank hope cardiff still
2418,0,madam regret receiv refer check dlf rakhesh kerala
80,0,sorri call later
5523,0,go join tomorrow
3695,0,tirupur call da
5404,0,pl give prometazin syrup 5ml lt gt min later feed
1594,0,never blame day ur life good day give u happi bad day give u experi essenti life god bless good morn
496,0,nope think go monday sorri repli late
3688,0,still come tonight
728,0,exactli anyway far jide studi visit
1651,0,wan earli lei outsid wun b home earli neva mind
3569,1,custom loyalti offer new nokia6650 mobil txtauction txt word start 81151 get 4t ctxt tc
5241,0,part check iq
3069,0,wait till 2 bu pick
2749,0,said problem let know
3901,0,right brah see later
4617,0,nvm go wear sport shoe anyway go late leh
2493,0,releas anoth italian one today cosign option
3611,0,k roommat also want dubsack anoth friend may also want plan bring extra tell know sure
2840,0,ok thanx
3194,0,great p diddi neighbor come toothpast everi morn
2538,0,monthli amount terribl pay anyth till 6month finish school
3470,0,heart empti without love mind empti without wisdom eye r empti without dream amp life empti without frnd alwi touch good night amp sweet dream
4397,0,tell shola pleas go colleg medicin visit academ depart tell academ secretari current situat ask transfer ask someon check sagamu thing lautech vital complet medic educ nigeria less expens much less expens unless get citizen rate new zealand
2020,0,anyth lor toa payoh got place 2 walk meh
2981,0,tonight yeah
1681,0,lei
2531,0,happen gotten job begun registr perman resid
1262,1,hungri gay guy feel hungri 4 call 08718730555 stop text call 08712460324
3376,0,yup wun believ wat u realli neva c e msg sent shuhui
4749,0,still mayb leav credit card get ga get back like told
3698,0,noe specifi da domain nusstu ìï still sch
3543,0,lol ok ill tri send warn sprint dead slow prolli get tomorrow
4628,0,saturday sunday holiday difficult
2101,0,thk 530 lor dunno get ticket wat u
1008,0,poyyarikatur kolathupalayam unjalur post erod di lt gt
3021,0,dare chang ring
2480,1,urgent call 09066612661 landlin complementari 4 tenerif holiday cash await collect sae cs po box 3 wa14 2px 150ppm sender hol offer
5504,0,wait msg lt gt min
1960,1,guess somebodi know secretli fanci wan na find give us call 09065394973 landlin datebox1282essexcm61xn 18
2323,0,sorri dude dont know forgot even dan remind sorri hope guy fun
1046,0,1 thing chang sentenc want 2 concentr educ career im leav
1299,0,great hear settl well happenin wit ola
2594,0,thing ape u fight death keep someth minut u let go that
3455,0,right later
3215,1,urgent tri contact today draw show prize guarante call 09066358361 land line claim y87 valid 12hr
5335,0,pride almost lt gt year old takin money kid suppos deal stuff grownup stuff tell
281,0,u miss someon
70,0,wah lucki man save money hee
471,0,long sinc scream princess
3319,0,eh sorri leh din c ur msg sad alreadi lar watch tv u still offic
1359,0,lt gt pple marri lover becz hav gud undrstndng dat avoid problem sent di 2 u u wil get gud news friday person like tomorrow best day life dont break chain break suffer send lt gt frnd lt gt min whn u read
5182,0,sent like
1654,0,wish famili merri ma happi new year advanc
1526,0,wow love sooo much know bare stand wonder day goe well love think miss
645,0,watch cartoon listen music amp eve go templ amp church u
2972,0,happi new year princess
3389,1,pleas call 08712402972 immedi urgent messag wait
2757,0,yo watch movi netflix
962,0,watch cartoon listen music amp eve go templ amp church u
4708,0,haha awesom might need take doin tonight
3234,0,ye princess toledo
4006,0,reach home 5 min
5116,0,thank fill complet calm reassur
2383,0,pussi perfect
1517,1,brand new mobil music servic live free music player arriv shortli instal phone brows content top artist
1655,0,7 go ok na
3926,0,lol realli need rememb eat drink appreci keep compani night babe smile
2588,0,superior tell friday leav depart except leav way call wahe fathima hr conform
5007,0,go fool dont cheat other ok
942,1,get touch folk wait compani txt back name age opt enjoy commun
382,0,hey leav big deal take care
2530,0,sun anti sleep medicin
3684,0,wake lt gt morn
5431,0,pay attent
2932,0,yo know anyon lt gt otherwis abl buy liquor guy flake right get hold somebodi 4 loko night
4534,0,im late tellmiss im way
239,1,u 447801259231 secret admir look 2 make contact r reveal think ur 09058094597
726,0,co lar ba dao ok 1 pm lor u never ask go ah said u would ask fri said u ask today
1005,0,give sec think think
4311,0,keep ten rs shelf buy two egg
333,0,chanc might evapor soon violat privaci steal phone number employ paperwork cool pleas contact report supervisor
4165,0,well desper call armand
4884,0,poor girl ca go one day lmao
2251,0,hope thing went well remind still need u c littl thing left loung
4745,0,orh tot u say still dun believ
2766,1,marri local women look discreet action 5 real match instantli phone text match 69969 msg cost 150p 2 stop txt stop bcmsfwc1n3xx
3971,0,wot u 2 j
4849,0,mayb find someth els instead
4451,0,told everyth stop dont let get dehydr
1786,0,know god creat gap finger one made come amp fill gap hold hand love
4144,0,lol would despit cramp like girl
2098,0,dice art class 6 thru 9 thank though idea time come tomorrow
2290,0,hey babe u doin wot u 2 2nite love anni x
2457,0,sister kid
2616,0,went ur hon lab one
1710,0,promis though even gotten dinner yet
2374,0,dunno lei neva say
217,0,easi ah sen got select mean good
1555,0,ok found di pierr cardin one look normal cost 20 sale
648,0,prob send email
4395,0,dear mood cant drive brother drive
1415,0,jay snicker tell x total fuck chord speak
5344,0,guy plan come
47,0,fair enough anyth go
4011,0,discuss mother ah
4714,0,8 min go lunch
2641,1,guarante latest nokia phone 40gb ipod mp3 player prize txt word collect 83355 ibhltd ldnw15h
2804,0,think still car
145,0,what staff name take class us
4016,0,eek lot time especi sinc american pie like 8 minut long ca stop sing
3378,0,dear umma call
288,0,life mean lot love life love peopl life world call friend call world ge
3105,0,hope would send messag rent due dont enough reserv complet gone loan need hope could balanc lt gt way could get till mid march hope pay back
4936,0,g want know fuck
5138,0,yup havent want go yoga call book
1348,0,noth much chillin home super bowl plan
559,0,aiyo u alway c ex one dunno abt mei repli first time u repli fast lucki workin huh got bao ur sugardad ah gee
3816,0,number vivek
4333,0,boo time u get u suppos take shop today
58,0,tell reach
1938,0,excel readi moan scream ecstasi
796,1,orang custom may claim free camera phone upgrad loyalti call 0207 153 offer end 14thmarch c appli availa
367,1,discount code rp176781 stop messag repli stop custom servic 08717205546
220,0,ok prob take ur time
3486,0,chang window logoff sound
1230,0,want send someth sell fast lt gt k easi money
2279,0,sorri call later meet
3556,0,alreadi sabarish ask go
4157,0,certainli put thing perspect someth like happen
3499,1,dorothi bank granit issu explos pick member 300 nasdaq symbol cdgt per
925,0,k wait chikku il send aftr lt gt min
2912,0,kindli send one flat lt decim gt today
146,1,freemsg repli text randi sexi femal live local luv hear netcollex ltd 08700621170150p per msg repli stop end
5395,0,dunno lei shd b drive lor co go sch 1 hr oni
2623,0,come home 4 dinner
1843,0,super da good replac murali
3295,0,hi move in2 pub would great 2 c u u cud come
4947,1,hi ami send free phone number coupl day give access adult parti
4754,0,u wan 2 haf lunch da canteen
83,0,place man
4740,0,mani happi return day wish happi birthday
243,0,although told u dat baig face watch realli like e watch u gave co fr thanx 4 everyth dat u done today touch
3596,1,congratul winner august prize draw call 09066660100 prize code 2309
4401,0,good friend care close friend understand true friend stay forev beyond word beyond time gud ni8
2291,0,remind get shall
5280,0,vikki come around lt time gt
2818,0,forget own privat properti good boy alway passion kiss
1076,0,download clear movi dvd copi
4510,0,sorri miss babe late slept hope enjoy drive lesson boytoy miss teas kiss
3410,0,ill obey
4915,0,drop em omw back
4604,0,need 8th campu atm could pick hour two
3356,0,brainless babi doll vehicl sariyag drive madok barolla
181,0,lol u trust
794,0,gener one uncount noun u dictionari piec research
5224,0,fuck juswok bed boatin dock slept wid 25 year old spinout giv u da gossip l8r
1032,0,happi new year man
575,1,cash prize claim call09050000327
3340,0,still check da
4261,0,never believ actual got taunton wow
2938,0,happen behav like
1131,0,sorri call later
5306,0,ill 3 min look
519,0,usual person unconsci children adult may behav abnorm call
5067,0,talk g x
3526,0,send naughti pix
4803,0,er hello thing quit go plan limp slowli home follow aa exhaust hang
4763,0,hi technic assist us custom call email
303,0,womdarful actor
1105,0,hen night go swing
2796,0,get ten billion call text help god
3977,0,reason team budget avail last buy unsold player base rate
898,0,thursday night yeah sure thing work
785,0,suppos could make still town though
2135,0,carlo took leav minut
211,0,home alway chat
41,0,forget tell want need crave love sweet arabian steed mmmmmm yummi
5051,0,tick tick tick could die loneli know pout stomp feet need
3323,0,wake sinc check stuff saw true avail space pl call embassi send mail
666,0,carlo minut still need buy
5528,0,effect irrit ignor
3471,0,think wait bu inform get ever get
3773,0,ok bag
1821,0,could say die man feel sad go want know would probabl gone late night
2735,0,meant middl left right
3263,0,send email mind lt gt time per night
1481,0,guy browsin compulsori
2053,0,oh thkin goin yogasana 10 den nd go 3 den rush parco 4 nb oki lor u call readi
2473,0,ok lor wat time finish
4480,0,ful song lyric
2618,0,hey pple 700 900 5 night excel locat wif breakfast hamper
2512,0,hiya u pay money account thank got pleasant surpris check balanc c get statement 4 acc
2359,1,spook mob halloween collect logo pic messag plu free eeri tone txt card spook 8007 zed 08701417012150p per
1810,0,what hous beer
4619,0,long fuckin showr
3732,0,old orchard near univ
5443,1,guarante 32000 award mayb even cash claim ur award call free 0800 legitimat efreefon number wat u think
4199,0,come tomorrow di
2314,0,also chat awesom make regular unless see person
4598,0,laid airtel line rest
5476,0,ye princess want pleas everi night wish command
116,1,winner u special select 2 receiv 4 holiday flight inc speak live oper 2 claim
1867,0,mmmm fuck fair know weak grin push knee expos belli pull head forget know wick smile
